gene	p	beta	se	cmafTotal	cmafUsed	nsnpsTotal	nsnpsUsed	nmiss
MATK	0.372542682426591	-1.78495545546475	2.00169801594463	0.00431034482758621	0.00431034482758621	2	2	0
SLC25A23	0.372542682426591	-1.78495545546475	2.00169801594463	0.00431034482758621	0.00431034482758621	2	2	0
BCAM	0.37284672053797	0.482335487846329	0.541248371641676	0.0150862068965517	0.0150862068965517	7	7	0
VEPH1	0.374007990602475	0.960070556777661	1.07995548351634	0.0107758620689655	0.0107758620689655	5	5	0
KIAA1217	0.374243527344186	0.631323708018652	0.710507903600169	0.0237068965517241	0.0237068965517241	11	11	0
SLC39A4	0.375394364234926	0.704994560018143	0.795333097524756	0.021551724137931	0.021551724137931	9	9	0
SLC9A3	0.375754927968605	1.41641588228949	1.59912368320495	0.00862068965517241	0.00862068965517241	4	4	0
TBC1D9	0.375830346515812	0.938702781557265	1.05995635111321	0.0129310344827586	0.0129310344827586	6	6	0
SIPA1	0.375910356044701	1.00109997808672	1.13060295657276	0.00862068965517241	0.00862068965517241	4	4	0
SNX1	0.375910356044701	1.00109997808672	1.13060295657276	0.00862068965517241	0.00862068965517241	3	3	0
NECAB2	0.375910356044701	1.00109997808672	1.13060295657276	0.00862068965517241	0.00862068965517241	4	4	0
ZNF763	0.375910356044701	1.00109997808672	1.13060295657276	0.00862068965517241	0.00862068965517241	4	4	0
TAF4	0.375910356044701	1.00109997808672	1.13060295657276	0.00862068965517241	0.00862068965517241	4	4	0
GALNT14	0.375910356044701	1.00109997808672	1.13060295657276	0.00862068965517241	0.00862068965517241	4	4	0
PRAMEF11	0.376081924480416	0.677024346939991	0.764879540596501	0.021551724137931	0.021551724137931	6	6	0
ZNF717	0.376477214681489	-0.747859414399929	0.845606675312585	0.021551724137931	0.021551724137931	7	7	0
MICAL2	0.377498689470453	0.601092195768119	0.681113177776741	0.0150862068965517	0.0150862068965517	7	7	0
IQGAP3	0.3791149298813	0.789345440383414	0.897464580795389	0.0150862068965517	0.0150862068965517	7	7	0
GUCY2EP	0.379368914515118	0.83161543706737	0.946028409737876	0.0150862068965517	0.0150862068965517	6	6	0
MAP3K14	0.379851632462775	0.906121980850821	1.03183015835025	0.0129310344827586	0.0129310344827586	4	4	0
PPM1E	0.380065722905141	1.03643765331354	1.18075521809945	0.0107758620689655	0.0107758620689655	5	5	0
ACTN4	0.380065722905141	1.03643765331354	1.18075521809945	0.0107758620689655	0.0107758620689655	5	5	0
ADAMTS14	0.380385411597633	0.770011897457178	0.877820168352155	0.0172413793103448	0.0172413793103448	8	8	0
CEP85L	0.380640653259252	0.746288863935258	0.851231704866047	0.0237068965517241	0.0237068965517241	10	10	0
KIF19	0.381401532977353	0.762646705700291	0.87128074035043	0.0193965517241379	0.0193965517241379	9	9	0
C2orf71	0.382260874707752	0.552769933737717	0.632649426289384	0.0237068965517241	0.0237068965517241	10	10	0
KAT6A	0.382542485579895	0.715454648058406	0.819328016554706	0.0193965517241379	0.0193965517241379	9	9	0
MYO18A	0.382925656653397	0.576744243692247	0.661011011654649	0.0366379310344828	0.0366379310344828	16	16	0
NCKAP5L	0.383503029362615	0.864652756900759	0.992188674787732	0.0150862068965517	0.0150862068965517	6	6	0
NUP205	0.384726663939095	0.855691604809937	0.984435863907344	0.0172413793103448	0.0172413793103448	8	8	0
RTN4R	0.384753643702882	1.00505642082303	1.1563391999727	0.00862068965517241	0.00862068965517241	4	4	0
TPSD1	0.385032864341974	-0.591420534458599	0.680841996578676	0.00862068965517241	0.00862068965517241	4	4	0
KAZN	0.385495536749804	1.02853697369152	1.18520283678621	0.0129310344827586	0.0129310344827586	5	5	0
TMEM132D	0.385707775087118	0.937593884982673	1.08089009987185	0.0107758620689655	0.0107758620689655	5	5	0
ZNF618	0.38634816378376	1.00504609258511	1.16021436166011	0.00862068965517241	0.00862068965517241	4	4	0
ADAMTS15	0.387460933006591	0.833445770355602	0.964378322916363	0.0129310344827586	0.0129310344827586	6	6	0
FANCA	0.387783823992836	0.849971444716052	0.984169462448248	0.0193965517241379	0.0193965517241379	9	9	0
TPTE	0.389104362799225	0.469818287113074	0.545512041067267	0.0344827586206897	0.0344827586206897	13	13	0
CDH3	0.390039122012407	1.0208594086058	1.18767222663333	0.0107758620689655	0.0107758620689655	4	4	0
GH2	0.390039122012407	1.0208594086058	1.18767222663333	0.0107758620689655	0.0107758620689655	4	4	0
TAP2	0.390771358596437	-1.76594592085675	2.05768599950793	0.00431034482758621	0.00431034482758621	2	2	0
CHMP7	0.390771358596437	-1.76594592085675	2.05768599950793	0.00431034482758621	0.00431034482758621	2	2	0
POLH	0.391257218340147	0.764397893052827	0.891592871040627	0.0150862068965517	0.0150862068965517	5	5	0
ADAMTSL4	0.392064755858246	-0.699691503306701	0.817512251576552	0.0193965517241379	0.0193965517241379	9	9	0
PCDHA2	0.39226804874296	0.459810495769836	0.537468524461819	0.040948275862069	0.040948275862069	15	15	0
CLASP2	0.392814559987848	0.706657130439847	0.826959682205713	0.0172413793103448	0.0172413793103448	7	7	0
PLCB2	0.392814559987848	0.706657130439847	0.826959682205713	0.0172413793103448	0.0172413793103448	8	8	0
PCDH10	0.392814559987848	0.706657130439847	0.826959682205713	0.0172413793103448	0.0172413793103448	8	8	0
DENND4C	0.392814559987848	0.706657130439847	0.826959682205713	0.0172413793103448	0.0172413793103448	8	8	0
SPEG	0.393266415797927	0.877342155619514	1.02768328566596	0.021551724137931	0.021551724137931	9	9	0
GCNT3	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
SLC30A5	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
RHOBTB3	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
FNDC9	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
OLFM4	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
VANGL1	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
RNASEL	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
TMEM206	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
RFPL2	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
LRCH4	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
PDIA4	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
ZNF449	0.394210692482351	1.27006638288855	1.49067752621536	0.00646551724137931	0.00646551724137931	3	3	0
ADAM8	0.394845927580388	0.752150014365205	0.883985738993046	0.021551724137931	0.021551724137931	9	9	0
FRMPD2	0.394923291630824	0.45709292954659	0.537299421750561	0.0431034482758621	0.0431034482758621	19	19	0
PKD1L3	0.396567915419584	0.49496874421444	0.583850189028717	0.0280172413793103	0.0280172413793103	12	12	0
RGL3	0.397222314823767	0.753748028844511	0.890331604967141	0.0107758620689655	0.0107758620689655	4	4	0
TRPM5	0.397429464580311	-0.812708522622279	0.9603974789291	0.0258620689655172	0.0258620689655172	11	11	0
C6orf222	0.397544999470562	0.689954912689664	0.815536158943023	0.0172413793103448	0.0172413793103448	8	8	0
MUC21	0.397710535818719	0.466109864994729	0.551141534155256	0.0301724137931034	0.0301724137931034	8	8	0
DRD4	0.397799671706269	-0.869814158541851	1.0286872406057	0.0107758620689655	0.0107758620689655	2	2	0
AHSA2	0.397799671706269	-0.869814158541851	1.0286872406057	0.0107758620689655	0.0107758620689655	4	4	0
PADI6	0.399812821064287	0.738664529481136	0.877320077372041	0.0150862068965517	0.0150862068965517	7	7	0
PRR21	0.399812821064287	0.738664529481136	0.877320077372041	0.0150862068965517	0.0150862068965517	5	5	0
CHST1	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
EHD1	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
RAD9A	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
P2RY2	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
LRRC74	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
SEPT12	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
CRISPLD2	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
KRT34	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
OAZ1	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
CTRC	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
MSTO2P	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
KIAA1804	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
UBOX5	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
ANKEF1	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
CD93	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
RAE1	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
ALG1L	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
MANBA	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
HMGN3	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
SCML4	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
MCM9	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
ATP6V0E2	0.400984066166282	1.50574235254279	1.79283848793645	0.00431034482758621	0.00431034482758621	2	2	0
RTKN2	0.401588146718714	0.485795381285128	0.579163313945968	0.0172413793103448	0.0172413793103448	5	5	0
CDK18	0.401588146718714	0.485795381285128	0.579163313945968	0.0172413793103448	0.0172413793103448	7	7	0
SAMD11	0.40158814850445	0.728748486462597	0.86881103920176	0.0129310344827586	0.0129310344827586	6	6	0
VPRBP	0.402654489354864	0.667801168254882	0.797955875259107	0.021551724137931	0.021551724137931	10	10	0
C9orf131	0.402808314744724	-0.695736070827497	0.831607179627062	0.0172413793103448	0.0172413793103448	7	7	0
C19orf57	0.403226450655412	-1.01735210796271	1.2171135072489	0.00862068965517241	0.00862068965517241	4	4	0
HIPK4	0.403226450655412	-1.01735210796271	1.2171135072489	0.00862068965517241	0.00862068965517241	4	4	0
FGFR1	0.403226450655412	-1.01735210796271	1.2171135072489	0.00862068965517241	0.00862068965517241	4	4	0
PDIA5	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
NNT	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
SLC25A32	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
MRGPRX4	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
DYNC1LI2	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
CNOT3	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
CLPB	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
TMEM132E	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
LRPPRC	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
NRG1	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
PTRH1	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
REPS2	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	4	4	0
MAP4K2	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
MCM2	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	6	6	0
CCDC136	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	5	5	0
MAGEA10	0.405364490171256	0.637406247532355	0.766040762694446	0.0129310344827586	0.0129310344827586	4	4	0
JMJD1C	0.406963473497668	1.24046243713443	1.49588640565624	0.00646551724137931	0.00646551724137931	3	3	0
ABCG1	0.406963473497668	1.24046243713443	1.49588640565624	0.00646551724137931	0.00646551724137931	3	3	0
ARSD	0.406963473497668	1.24046243713443	1.49588640565624	0.00646551724137931	0.00646551724137931	3	3	0
ADAMTS5	0.408464883078428	0.687404931587057	0.831607179627062	0.0172413793103448	0.0172413793103448	7	7	0
FUS	0.409287212618801	-0.572325729767115	0.693603197826903	0.021551724137931	0.021551724137931	7	7	0
KIAA1551	0.409287212618802	-0.572325729767115	0.693603197826903	0.021551724137931	0.021551724137931	10	10	0
CASC1	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	8	8	0
NUP153	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	8	8	0
CPNE7	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	8	8	0
TOP2A	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	8	8	0
SBNO2	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	9	9	0
HEATR1	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	9	9	0
SSFA2	0.410047379422624	0.600953794800047	0.729480837019799	0.0193965517241379	0.0193965517241379	9	9	0
CENPJ	0.410327319265904	0.738661170801785	0.897176291879952	0.0150862068965517	0.0150862068965517	7	7	0
GEMIN4	0.411238089120342	-0.841604285248423	1.02420234560028	0.0107758620689655	0.0107758620689655	4	4	0
PLIN5	0.411238089120342	-0.841604285248423	1.02420234560028	0.0107758620689655	0.0107758620689655	4	4	0
TTF2	0.411238089120342	-0.841604285248423	1.02420234560028	0.0107758620689655	0.0107758620689655	5	5	0
TGFB2	0.411238089120342	-0.841604285248422	1.02420234560028	0.0107758620689655	0.0107758620689655	5	5	0
TULP1	0.411238089120342	-0.841604285248423	1.02420234560028	0.0107758620689655	0.0107758620689655	5	5	0
SPANXN2	0.412054758880409	0.810167961976387	0.987668766562031	0.00862068965517241	0.00862068965517241	4	4	0
CACNA2D4	0.412167090164821	0.799316625564871	0.974674166392144	0.0150862068965517	0.0150862068965517	7	7	0
ZCCHC6	0.41418455154074	0.519318526464251	0.6359896111482	0.0237068965517241	0.0237068965517241	10	10	0
AMBRA1	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	5	5	0
TBX5	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	6	6	0
MSLN	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	6	6	0
TBC1D22A	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	5	5	0
TPRA1	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	6	6	0
KDM3B	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	6	6	0
CNKSR3	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	5	5	0
ENPP1	0.414725682569357	0.757011528729214	0.928158691579322	0.0129310344827586	0.0129310344827586	4	4	0
PLXNA1	0.415370043295826	0.538562920991818	0.661235318196209	0.0323275862068966	0.0323275862068966	12	12	0
KRT222	0.415852524017256	0.937054700712968	1.15168542578743	0.0107758620689655	0.0107758620689655	4	4	0
ADIPOR2	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
RNF219	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
BTBD6	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
ANKRD40	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
MYBPC2	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
PIGK	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
LAMC1	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
PARP3	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
UBLCP1	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
EFCAB1	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
REXO4	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
HYPM	0.416576541959809	1.43705699535306	1.7689578891466	0.00431034482758621	0.00431034482758621	2	2	0
RHOT2	0.417382023526992	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
RUNX2	0.417382023526992	-0.719719607588238	0.887478272283481	0.0129310344827586	0.0129310344827586	5	5	0
IL10RA	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
UBE3B	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
SSTR5-AS1	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
ABCC1	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
PDXDC2P	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
FUK	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	5	5	0
MCOLN1	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
MRPL4	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
ZNF83	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	4	4	0
PIGV	0.417382023526993	-0.719719607588238	0.88747827228348	0.0129310344827586	0.0129310344827586	6	6	0
